;Retailer;Retailer ID;Invoice Date;Region;State;City;Product;Price per Unit;Units Sold;Total Sales;Operating Profit;Operating Margin;Sales Method
;Sports Direct;1128299;11/13/21;Southeast;Georgia;Atlanta;Men's Apparel;R$65,00 ;350;R$227.500 ;R$79.625 ;35%;Online
;Sports Direct;1128299;11/13/21;Southeast;Georgia;Atlanta;Women's Apparel;R$70,00 ;475;R$332.500 ;R$83.125 ;25%;Online
;Sports Direct;1128299;12/12/21;Southeast;Georgia;Atlanta;Men's Street Footwear;R$55,00 ;675;R$371.250 ;R$148.500 ;40%;Online
;Sports Direct;1128299;12/12/21;Southeast;Georgia;Atlanta;Men's Athletic Footwear;R$60,00 ;675;R$405.000 ;R$162.000 ;40%;Online
;Foot Locker;1128299;12/12/21;Southeast;Georgia;Atlanta;Women's Street Footwear;R$55,00 ;475;R$261.250 ;R$91.438 ;35%;Online
;Foot Locker;1128299;12/12/21;Southeast;Georgia;Atlanta;Women's Athletic Footwear;R$55,00 ;475;R$261.250 ;R$104.500 ;40%;Online
;Foot Locker;1128299;12/12/21;Southeast;Georgia;Atlanta;Men's Apparel;R$65,00 ;400;R$260.000 ;R$91.000 ;35%;Online
;Foot Locker;1128299;12/12/21;Southeast;Georgia;Atlanta;Women's Apparel;R$70,00 ;500;R$350.000 ;R$87.500 ;25%;Online
;Foot Locker;1185732;1/9/21;Southeast;Georgia;Atlanta;Men's Street Footwear;R$40,00 ;1.025;R$410.000 ;R$184.500 ;45%;Online
;Foot Locker;1185732;1/9/21;Southeast;Georgia;Atlanta;Men's Athletic Footwear;R$40,00 ;825;R$330.000 ;R$115.500 ;35%;Online
;Foot Locker;1185732;1/9/21;Southeast;Georgia;Atlanta;Women's Street Footwear;R$30,00 ;825;R$247.500 ;R$61.875 ;25%;Online
;Foot Locker;1185732;1/9/21;Southeast;Georgia;Atlanta;Women's Athletic Footwear;R$35,00 ;675;R$236.250 ;R$70.875 ;30%;Online
;Foot Locker;1185732;1/9/21;Southeast;Georgia;Atlanta;Men's Apparel;R$50,00 ;725;R$362.500 ;R$126.875 ;35%;Online
;Foot Locker;1185732;1/9/21;Southeast;Georgia;Atlanta;Women's Apparel;R$40,00 ;825;R$330.000 ;R$165.000 ;50%;Online
;Foot Locker;1185732;2/7/21;Southeast;Georgia;Atlanta;Men's Street Footwear;R$40,00 ;1.075;R$430.000 ;R$193.500 ;45%;Online
;Foot Locker;1185732;2/7/21;Southeast;Georgia;Atlanta;Men's Athletic Footwear;R$40,00 ;725;R$290.000 ;R$101.500 ;35%;Online
;Foot Locker;1185732;2/7/21;Southeast;Georgia;Atlanta;Women's Street Footwear;R$30,00 ;775;R$232.500 ;R$58.125 ;25%;Online
;Foot Locker;1185732;2/7/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$35,00 ;625;R$218.750 ;R$65.625 ;30%;Online
;Foot Locker;1185732;2/7/21;Southeast;South Carolina;Charleston;Men's Apparel;R$50,00 ;700;R$350.000 ;R$122.500 ;35%;Online
;Foot Locker;1185732;2/7/21;Southeast;South Carolina;Charleston;Women's Apparel;R$35,00 ;800;R$280.000 ;R$140.000 ;50%;Online
;Foot Locker;1185732;3/5/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$35,00 ;1.020;R$357.000 ;R$160.650 ;45%;Online
;Foot Locker;1185732;3/5/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$35,00 ;700;R$245.000 ;R$85.750 ;35%;Online
;Foot Locker;1185732;3/5/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$25,00 ;725;R$181.250 ;R$45.313 ;25%;Online
;Foot Locker;1185732;3/5/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$30,00 ;575;R$172.500 ;R$51.750 ;30%;Online
;Foot Locker;1185732;3/5/21;Southeast;South Carolina;Charleston;Men's Apparel;R$45,00 ;625;R$281.250 ;R$98.438 ;35%;Online
;Foot Locker;1185732;3/5/21;Southeast;South Carolina;Charleston;Women's Apparel;R$35,00 ;725;R$253.750 ;R$126.875 ;50%;Online
;Foot Locker;1185732;4/6/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$35,00 ;975;R$341.250 ;R$153.563 ;45%;Online
;Foot Locker;1185732;4/6/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$35,00 ;675;R$236.250 ;R$82.688 ;35%;Online
;Foot Locker;1185732;4/6/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$25,00 ;675;R$168.750 ;R$42.188 ;25%;Online
;Foot Locker;1185732;4/6/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$30,00 ;600;R$180.000 ;R$54.000 ;30%;Online
;Foot Locker;1185732;4/6/21;Southeast;South Carolina;Charleston;Men's Apparel;R$50,00 ;625;R$312.500 ;R$109.375 ;35%;Online
;Foot Locker;1185732;4/6/21;Southeast;South Carolina;Charleston;Women's Apparel;R$40,00 ;775;R$310.000 ;R$155.000 ;50%;Online
;Foot Locker;1185732;5/5/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$50,00 ;1.045;R$522.500 ;R$235.125 ;45%;Online
;Foot Locker;1185732;5/5/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$50,00 ;750;R$375.000 ;R$131.250 ;35%;Online
;Foot Locker;1185732;5/5/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$45,00 ;725;R$326.250 ;R$81.563 ;25%;Online
;Foot Locker;1185732;5/5/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$45,00 ;675;R$303.750 ;R$91.125 ;30%;Online
;Foot Locker;1185732;5/5/21;Southeast;South Carolina;Charleston;Men's Apparel;R$55,00 ;700;R$385.000 ;R$134.750 ;35%;Online
;Foot Locker;1185732;5/5/21;Southeast;South Carolina;Charleston;Women's Apparel;R$60,00 ;800;R$480.000 ;R$240.000 ;50%;Online
;Foot Locker;1185732;6/7/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$55,00 ;1.050;R$577.500 ;R$259.875 ;45%;Online
;Foot Locker;1185732;6/7/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$50,00 ;800;R$400.000 ;R$140.000 ;35%;Online
;Foot Locker;1185732;6/7/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$50,00 ;775;R$387.500 ;R$96.875 ;25%;Online
;Foot Locker;1185732;6/7/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$50,00 ;750;R$375.000 ;R$112.500 ;30%;Online
;Foot Locker;1185732;6/7/21;Southeast;South Carolina;Charleston;Men's Apparel;R$65,00 ;750;R$487.500 ;R$170.625 ;35%;Online
;Foot Locker;1185732;6/7/21;Southeast;South Carolina;Charleston;Women's Apparel;R$70,00 ;925;R$647.500 ;R$323.750 ;50%;Online
;Foot Locker;1185732;7/5/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$65,00 ;1.150;R$747.500 ;R$336.375 ;45%;Online
;Foot Locker;1185732;7/5/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$60,00 ;900;R$540.000 ;R$189.000 ;35%;Online
;Foot Locker;1185732;7/5/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$55,00 ;825;R$453.750 ;R$113.438 ;25%;Online
;Foot Locker;1185732;7/5/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$55,00 ;775;R$426.250 ;R$127.875 ;30%;Online
;Foot Locker;1185732;7/5/21;Southeast;South Carolina;Charleston;Men's Apparel;R$65,00 ;800;R$520.000 ;R$182.000 ;35%;Online
;Foot Locker;1185732;7/5/21;Southeast;South Carolina;Charleston;Women's Apparel;R$70,00 ;975;R$682.500 ;R$341.250 ;50%;Online
;Foot Locker;1185732;8/6/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$65,00 ;1.125;R$731.250 ;R$329.063 ;45%;Online
;Foot Locker;1185732;8/6/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$60,00 ;900;R$540.000 ;R$189.000 ;35%;Online
;Foot Locker;1185732;8/6/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$55,00 ;825;R$453.750 ;R$113.438 ;25%;Online
;Foot Locker;1185732;8/6/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$45,00 ;775;R$348.750 ;R$104.625 ;30%;Online
;Foot Locker;1185732;8/6/21;Southeast;South Carolina;Charleston;Men's Apparel;R$55,00 ;750;R$412.500 ;R$144.375 ;35%;Online
;Foot Locker;1185732;8/6/21;Southeast;South Carolina;Charleston;Women's Apparel;R$60,00 ;925;R$555.000 ;R$277.500 ;50%;Online
;Foot Locker;1185732;9/5/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$55,00 ;1.025;R$563.750 ;R$253.688 ;45%;Online
;Foot Locker;1185732;9/5/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$50,00 ;825;R$412.500 ;R$144.375 ;35%;Online
;Foot Locker;1185732;9/5/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$40,00 ;725;R$290.000 ;R$72.500 ;25%;Online
;Foot Locker;1185732;9/5/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$40,00 ;700;R$280.000 ;R$84.000 ;30%;Online
;Foot Locker;1185732;9/5/21;Southeast;South Carolina;Charleston;Men's Apparel;R$50,00 ;700;R$350.000 ;R$122.500 ;35%;Online
;Foot Locker;1185732;9/5/21;Southeast;South Carolina;Charleston;Women's Apparel;R$55,00 ;800;R$440.000 ;R$220.000 ;50%;Online
;Foot Locker;1185732;10/7/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$55,00 ;975;R$536.250 ;R$241.313 ;45%;Online
;Foot Locker;1185732;10/7/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$45,00 ;800;R$360.000 ;R$126.000 ;35%;Online
;Foot Locker;1185732;10/7/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$45,00 ;675;R$303.750 ;R$75.938 ;25%;Online
;Foot Locker;1185732;10/7/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$45,00 ;650;R$292.500 ;R$87.750 ;30%;Online
;Foot Locker;1185732;10/7/21;Southeast;South Carolina;Charleston;Men's Apparel;R$55,00 ;650;R$357.500 ;R$125.125 ;35%;Online
;Foot Locker;1185732;10/7/21;Southeast;South Carolina;Charleston;Women's Apparel;R$60,00 ;775;R$465.000 ;R$232.500 ;50%;Online
;Foot Locker;1185732;11/6/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$55,00 ;925;R$508.750 ;R$228.938 ;45%;Online
;Foot Locker;1185732;11/6/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$45,00 ;750;R$337.500 ;R$118.125 ;35%;Online
;Foot Locker;1185732;11/6/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$45,00 ;695;R$312.750 ;R$78.188 ;25%;Online
;Foot Locker;1185732;11/6/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$55,00 ;750;R$412.500 ;R$123.750 ;30%;Online
;Foot Locker;1185732;11/6/21;Southeast;South Carolina;Charleston;Men's Apparel;R$70,00 ;725;R$507.500 ;R$177.625 ;35%;Online
;Foot Locker;1185732;11/6/21;Southeast;South Carolina;Charleston;Women's Apparel;R$75,00 ;825;R$618.750 ;R$309.375 ;50%;Online
;Foot Locker;1185732;12/5/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$70,00 ;1.075;R$752.500 ;R$338.625 ;45%;Online
;Foot Locker;1185732;12/5/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$60,00 ;875;R$525.000 ;R$183.750 ;35%;Online
;Sports Direct;1185732;12/5/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$60,00 ;825;R$495.000 ;R$123.750 ;25%;Online
;Sports Direct;1185732;12/5/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$60,00 ;775;R$465.000 ;R$139.500 ;30%;Online
;Sports Direct;1185732;12/5/21;Southeast;South Carolina;Charleston;Men's Apparel;R$70,00 ;775;R$542.500 ;R$189.875 ;35%;Online
;Sports Direct;1185732;12/5/21;Southeast;South Carolina;Charleston;Women's Apparel;R$75,00 ;875;R$656.250 ;R$328.125 ;50%;Online
;Sports Direct;1185732;1/6/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$35,00 ;925;R$323.750 ;R$129.500 ;40%;Online
;Sports Direct;1185732;1/6/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$35,00 ;725;R$253.750 ;R$88.813 ;35%;Online
;Sports Direct;1185732;1/6/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$25,00 ;725;R$181.250 ;R$72.500 ;40%;Online
;Sports Direct;1185732;1/6/21;Southeast;South Carolina;Charleston;Women's Athletic Footwear;R$30,00 ;575;R$172.500 ;R$69.000 ;40%;Online
;Sports Direct;1185732;1/6/21;Southeast;South Carolina;Charleston;Men's Apparel;R$45,00 ;625;R$281.250 ;R$98.438 ;35%;Online
;Sports Direct;1185732;1/6/21;Southeast;South Carolina;Charleston;Women's Apparel;R$35,00 ;725;R$253.750 ;R$126.875 ;50%;Online
;Sports Direct;1185732;2/4/21;Southeast;South Carolina;Charleston;Men's Street Footwear;R$35,00 ;975;R$341.250 ;R$136.500 ;40%;Online
;Sports Direct;1185732;2/4/21;Southeast;South Carolina;Charleston;Men's Athletic Footwear;R$35,00 ;625;R$218.750 ;R$76.563 ;35%;Online
;Sports Direct;1185732;2/4/21;Southeast;South Carolina;Charleston;Women's Street Footwear;R$25,00 ;675;R$168.750 ;R$67.500 ;40%;Online
;Sports Direct;1185732;2/4/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$30,00 ;525;R$157.500 ;R$63.000 ;40%;Online
;Sports Direct;1185732;2/4/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$45,00 ;600;R$270.000 ;R$94.500 ;35%;Online
;Sports Direct;1185732;2/4/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$30,00 ;700;R$210.000 ;R$105.000 ;50%;Online
;Sports Direct;1185732;3/2/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$30,00 ;920;R$276.000 ;R$110.400 ;40%;Online
;Sports Direct;1185732;3/2/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$30,00 ;600;R$180.000 ;R$63.000 ;35%;Online
;Sports Direct;1185732;3/2/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$20,00 ;625;R$125.000 ;R$50.000 ;40%;Online
;Sports Direct;1185732;3/2/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$25,00 ;475;R$118.750 ;R$47.500 ;40%;Online
;Sports Direct;1185732;3/2/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$40,00 ;525;R$210.000 ;R$73.500 ;35%;Online
;Sports Direct;1185732;3/2/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$30,00 ;625;R$187.500 ;R$93.750 ;50%;Online
;Sports Direct;1185732;4/3/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$30,00 ;875;R$262.500 ;R$105.000 ;40%;Online
;Sports Direct;1185732;4/3/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$30,00 ;575;R$172.500 ;R$60.375 ;35%;Online
;Sports Direct;1185732;4/3/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$20,00 ;575;R$115.000 ;R$46.000 ;40%;Online
;Sports Direct;1185732;4/3/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$25,00 ;500;R$125.000 ;R$50.000 ;40%;Online
;Sports Direct;1185732;4/3/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$45,00 ;525;R$236.250 ;R$82.688 ;35%;Online
;Sports Direct;1185732;4/3/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$35,00 ;675;R$236.250 ;R$118.125 ;50%;Online
;Sports Direct;1185732;5/2/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$45,00 ;945;R$425.250 ;R$170.100 ;40%;Online
;Sports Direct;1185732;5/2/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$45,00 ;650;R$292.500 ;R$102.375 ;35%;Online
;Sports Direct;1185732;5/2/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$40,00 ;625;R$250.000 ;R$100.000 ;40%;Online
;Sports Direct;1185732;5/2/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$40,00 ;575;R$230.000 ;R$92.000 ;40%;Online
;Sports Direct;1185732;5/2/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$50,00 ;600;R$300.000 ;R$105.000 ;35%;Online
;Sports Direct;1185732;5/2/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$55,00 ;700;R$385.000 ;R$192.500 ;50%;Online
;Sports Direct;1185732;6/4/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$50,00 ;950;R$475.000 ;R$190.000 ;40%;Online
;Sports Direct;1185732;6/4/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$45,00 ;700;R$315.000 ;R$110.250 ;35%;Online
;Sports Direct;1185732;6/4/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$50,00 ;675;R$337.500 ;R$135.000 ;40%;Online
;Sports Direct;1185732;6/4/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$50,00 ;650;R$325.000 ;R$130.000 ;40%;Online
;Sports Direct;1185732;6/4/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$65,00 ;650;R$422.500 ;R$147.875 ;35%;Online
;Sports Direct;1185732;6/4/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$70,00 ;825;R$577.500 ;R$288.750 ;50%;Online
;Sports Direct;1185732;7/2/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$65,00 ;1.050;R$682.500 ;R$273.000 ;40%;Online
;Sports Direct;1185732;7/2/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$60,00 ;800;R$480.000 ;R$168.000 ;35%;Online
;Sports Direct;1185732;7/2/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$55,00 ;725;R$398.750 ;R$159.500 ;40%;Online
;Sports Direct;1185732;7/2/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$55,00 ;675;R$371.250 ;R$148.500 ;40%;Online
;Sports Direct;1185732;7/2/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$65,00 ;700;R$455.000 ;R$159.250 ;35%;Online
;Sports Direct;1185732;7/2/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$70,00 ;875;R$612.500 ;R$306.250 ;50%;Online
;Sports Direct;1185732;8/3/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$65,00 ;1.025;R$666.250 ;R$266.500 ;40%;Online
;Sports Direct;1185732;8/3/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$60,00 ;800;R$480.000 ;R$168.000 ;35%;Online
;Sports Direct;1185732;8/3/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$55,00 ;725;R$398.750 ;R$159.500 ;40%;Online
;Sports Direct;1185732;8/3/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$45,00 ;675;R$303.750 ;R$121.500 ;40%;Online
;Sports Direct;1185732;8/3/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$55,00 ;650;R$357.500 ;R$125.125 ;35%;Online
;Sports Direct;1185732;8/3/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$60,00 ;825;R$495.000 ;R$247.500 ;50%;Online
;Sports Direct;1185732;9/2/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$55,00 ;925;R$508.750 ;R$203.500 ;40%;Online
;Sports Direct;1185732;9/2/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$50,00 ;725;R$362.500 ;R$126.875 ;35%;Online
;Sports Direct;1185732;9/2/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$30,00 ;625;R$187.500 ;R$75.000 ;40%;Online
;Sports Direct;1185732;9/2/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$30,00 ;600;R$180.000 ;R$72.000 ;40%;Online
;Sports Direct;1185732;9/2/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$40,00 ;600;R$240.000 ;R$84.000 ;35%;Online
;Sports Direct;1185732;9/2/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$45,00 ;700;R$315.000 ;R$157.500 ;50%;Online
;Sports Direct;1185732;10/4/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$45,00 ;875;R$393.750 ;R$157.500 ;40%;Online
;Sports Direct;1185732;10/4/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$35,00 ;700;R$245.000 ;R$85.750 ;35%;Online
;Sports Direct;1185732;10/4/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$35,00 ;575;R$201.250 ;R$80.500 ;40%;Online
;Sports Direct;1185732;10/4/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$35,00 ;550;R$192.500 ;R$77.000 ;40%;Online
;Sports Direct;1185732;10/4/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$45,00 ;550;R$247.500 ;R$86.625 ;35%;Online
;Sports Direct;1185732;10/4/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$50,00 ;675;R$337.500 ;R$168.750 ;50%;Online
;Sports Direct;1185732;11/3/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$45,00 ;825;R$371.250 ;R$148.500 ;40%;Online
;Sports Direct;1185732;11/3/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$35,00 ;650;R$227.500 ;R$79.625 ;35%;Online
;Sports Direct;1185732;11/3/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$40,00 ;595;R$238.000 ;R$95.200 ;40%;Online
;Sports Direct;1185732;11/3/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$60,00 ;650;R$390.000 ;R$156.000 ;40%;Online
;Sports Direct;1185732;11/3/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$75,00 ;625;R$468.750 ;R$164.063 ;35%;Online
;Sports Direct;1185732;11/3/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$75,00 ;725;R$543.750 ;R$271.875 ;50%;Online
;Sports Direct;1185732;12/2/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$70,00 ;975;R$682.500 ;R$273.000 ;40%;Online
;Sports Direct;1185732;12/2/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$60,00 ;775;R$465.000 ;R$162.750 ;35%;Online
;Amazon;1185732;12/2/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$60,00 ;725;R$435.000 ;R$174.000 ;40%;Online
;Amazon;1185732;12/2/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$60,00 ;675;R$405.000 ;R$162.000 ;40%;Online
;Amazon;1185732;12/2/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$70,00 ;675;R$472.500 ;R$165.375 ;35%;Online
;Amazon;1185732;12/2/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$75,00 ;775;R$581.250 ;R$290.625 ;50%;Online
;Amazon;1185732;1/13/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$35,00 ;775;R$271.250 ;R$108.500 ;40%;Online
;Amazon;1185732;1/13/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$35,00 ;575;R$201.250 ;R$70.438 ;35%;Online
;Amazon;1185732;1/13/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$25,00 ;575;R$143.750 ;R$57.500 ;40%;Online
;Amazon;1185732;1/13/21;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;R$30,00 ;425;R$127.500 ;R$51.000 ;40%;Online
;Amazon;1185732;1/13/21;Southeast;North Carolina;Charlotte;Men's Apparel;R$45,00 ;475;R$213.750 ;R$74.813 ;35%;Online
;Amazon;1185732;1/13/21;Southeast;North Carolina;Charlotte;Women's Apparel;R$35,00 ;575;R$201.250 ;R$100.625 ;50%;Online
;Amazon;1185732;2/11/21;Southeast;North Carolina;Charlotte;Men's Street Footwear;R$35,00 ;825;R$288.750 ;R$115.500 ;40%;Online
;Amazon;1185732;2/11/21;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;R$35,00 ;475;R$166.250 ;R$58.188 ;35%;Online
;Amazon;1185732;2/11/21;Southeast;North Carolina;Charlotte;Women's Street Footwear;R$25,00 ;525;R$131.250 ;R$52.500 ;40%;Online
;Amazon;1185732;2/11/21;Midwest;Ohio;Columbus;Women's Athletic Footwear;R$30,00 ;375;R$112.500 ;R$45.000 ;40%;Online
;Amazon;1185732;2/11/21;Midwest;Ohio;Columbus;Men's Apparel;R$45,00 ;450;R$202.500 ;R$70.875 ;35%;Online
;Amazon;1185732;2/11/21;Midwest;Ohio;Columbus;Women's Apparel;R$30,00 ;550;R$165.000 ;R$82.500 ;50%;Online
;Amazon;1185732;3/9/21;Midwest;Ohio;Columbus;Men's Street Footwear;R$30,00 ;770;R$231.000 ;R$92.400 ;40%;Online
;Amazon;1185732;3/9/21;Midwest;Ohio;Columbus;Men's Athletic Footwear;R$30,00 ;450;R$135.000 ;R$47.250 ;35%;Online
;Amazon;1185732;3/9/21;Midwest;Ohio;Columbus;Women's Street Footwear;R$20,00 ;475;R$95.000 ;R$38.000 ;40%;Online
;Amazon;1185732;3/9/21;Midwest;Ohio;Columbus;Women's Athletic Footwear;R$25,00 ;325;R$81.250 ;R$32.500 ;40%;Online
;Amazon;1185732;3/9/21;Midwest;Ohio;Columbus;Men's Apparel;R$40,00 ;375;R$150.000 ;R$52.500 ;35%;Online
;Amazon;1185732;3/9/21;Midwest;Ohio;Columbus;Women's Apparel;R$30,00 ;475;R$142.500 ;R$71.250 ;50%;Online
;Amazon;1185732;4/10/21;Midwest;Ohio;Columbus;Men's Street Footwear;R$30,00 ;725;R$217.500 ;R$87.000 ;40%;Online
;Amazon;1185732;4/10/21;Midwest;Ohio;Columbus;Men's Athletic Footwear;R$30,00 ;425;R$127.500 ;R$44.625 ;35%;Online
;Amazon;1185732;4/10/21;Midwest;Ohio;Columbus;Women's Street Footwear;R$20,00 ;425;R$85.000 ;R$34.000 ;40%;Online
;Amazon;1185732;4/10/21;Midwest;Ohio;Columbus;Women's Athletic Footwear;R$25,00 ;350;R$87.500 ;R$35.000 ;40%;Online
